298 5 0000 000000 0000 23311111111211121222 12112122111111111211 11113321213311121321 0027 001122 22431187
299 5 0000 000000 0000 22223223222231233333 11112212222212123332 22223332344211221221 0011 003232 21438187
300 5 0000 000000 0000 12322223223332343333 12212333233223113332 23333333233313322321 0012 002333 11438187
301 1 1111 000100 0100 13311212212331123222 12233324212232122222 23334333234311231223 0141 222233 21458187
302 5 0000 000000 0000 11222244123232422435 11112122214332114322 23123433422121222322 0031 001222 22418187
303 5 0000 000000 0000 22223111222231333111 22222222122211122211 12224411313211311111 0011 001111 12438087
304 5 0000 000000 0000 23211222222332222212 11112222112222222233 22332321323212312322 0027 003223 11438187
305 5 0000 000000 0000 23211112324433422333 11122222113311121111 23323313444222321111 0021 001221 21412187
306 4 0000 000000 0000 23233333333332333222 22223333333333333333 22233332222232222223 0035 002212 22438087
307 2 1122 100000 0100 23211111112221221211 11111111112211221222 22223221433323333322 3114 222222 22438287
308 2 1111 100011 1011 12111231123211212122 12123341112123112212 12234322433211322111 3132 232332 22428187
309 5 0000 000000 0000 24131134333222333211 22112121112321222322 22333324445312222212 0017 002333 22428187
310 5 0000 000000 0000 13111132111331111222 22222243313323243342 33223232432222422321 0031 001122 12438187
311 5 0000 000000 0000 22334224311323234225 22322244215433423344 33332252223311441522 0027 003333 12438187
312 5 0000 000000 0000 33323222223333333333 22222322222323333323 33332333223333333332 0011 003333 12538187
313 5 0000 000000 0000 12212321222322111222 12222222222222222221 22323322422112322222 0057 002222 12528187
314 5 0000 000000 0000 14321122111241553333 11111122112211221122 53535543311111111211 0031 002333 22538187
315 5 0000 000000 0000 23211112211221222111 11111111112211112221 23323322434211221111 0021 002332 22531187
316 3 1122 100001 0111 32211113323221222222 22122122112211122222 43343322345211233321 3125 222222 22538187
317 5 0000 000000 0000 13211221112221333111 11212133113131111312 12133332324211311311 0027 002233 22538187
318 5 0000 000000 0000 54332334222222223222 11111111113211212222 21232133433222222311 0021 002222 12531187
319 5 0000 000000 0000 24321222222331223322 11111111111111111211 22224442433111111211 0022 002222 22531187
320 2 1111 110001 1000 23423332323333222222 21222223222223222322 12123422323221122112 0121 222222 22531187
321 2 1121 100000 0010 12333212221334144255 22123223112311222223 22334333433222333232 0111 232333 22528187
322 5 0000 000000 0000 13422111121121323444 11111111212232113223 23235554312211222312 0035 002233 12531187
323 5 0000 000000 0000 12211111323331322112 11123214322212112223 33233422533111111321 0011 002323 22538187
324 1 1121 100000 0001 22322322222222232333 11122224222232222222 22334433344224323223 0121 222233 12531187
325 2 1111 100000 0011 22321111222221113322 11112211112211111211 32232332233211111311 0141 212222 22521187
326 1 2253 100000 1100 15323113424431322222 11222233112132123122 21111344422132132113 0131 122231 22531187
327 5 0000 000000 0000 12411121233443545533 21212214212211112112 44444431523121232332 0037 002233 22531287
328 2 1122 100000 0010 22221111123221133333 21112222223321123123 13333331224211131511 0421 222222 22531187
329 2 1122 100001 0100 32321123421231224333 22112122112211111111 22232232323222121311 0131 222233 12538187
330 1 1121 110010 0010 32112122333241224144 11111133311332222342 33223321333211322311 0157 222233 22531187
331 2 2122 110000 0100 33222112312222333222 11112222212121221111 23333422434333322322 0111 332333 12531187
332 5 0000 000000 0000 33422222222232232323 12222222212212112112 33222322233223233333 0027 002233 12538187
333 1 2322 100001 1011 23322222222222223333 11212222113212113233 32233341322222222321 0417 222222 23538187
334 2 1122 100000 1000 34432222223322334434 22223233224423223232 32333343434312321412 0441 222222 23532143
335 1 2342 110001 1000 32211112211221223211 11112111211111111111 32223322322211121211 0211 222222 23532187
336 3 1122 100010 0011 33311124422342333333 13233333113212112222 33333432435413322311 1432 232244 22532123
337 1 1112 100000 1000 22421123311121132223 11223332223311121112 23234411333323321111 0121 232333 23538187
338 3 2232 1100010 0101 2232212231121122332 11211112112111111221 23223321223312321211 1111 343333 12532123
339 3 1111 100010 0100 12221113112111233211 11212223112311123331 23332232333211311321 5127 333222 22538187
340 1 2132 100001 0011 32121122222222111111 11112211113211112112 22233321333211232321 0211 232333 22538187
341 4 0000 000000 0000 32442333222222323323 22223233223232223323 22333332333322222322 0037 003333 12538187
342 2 0000 000000 0000 33332222222222222222 11111222222222223111 22224522333342222223 0011 002233 13538187
343 1 4433 101100 1111 24212122111211434211 21111111112111111111 33333332223212321211 0121 111133 14534133
344 2 0000 000000 0000 15311111111111323211 11111111111111111111 22233331222222222222 0027 002222 13531187
345 2 1232 110001 1111 23322222222222222222 11112222211122112222 22213221222222222222 0121 222233 12511187
346 2 1132 100001 0010 33322222222222333323 22222222223322122222 22233333333222322322 0111 332233 22532187
347 1 1122 100001 1010 32222222222332333322 22222222222232222222 23233322333222222222 0127 232333 22538187
348 5 0000 000000 0000 21211111211221112122 11111111112221111121 11232321222112221111 0021 001111 12531187
349 5 0000 000000 0000 32311111222321112111 11122222223322112223 22233322322111231322 0021 001123 12531187
350 2 1332 110011 1111 14222222222221323222 11113223212222111111 22222222223211111321 0321 222222 23531187
351 2 1111 100000 0100 23422222223321123222 11111112112221111111 22224432434211331311 0125 232222 22531187
352 1 2142 110100 0011 32234145411111124444 22122221111121111111 11145541323212121321 0347 222233 12512187
353 2 2122 100001 0101 22311233111111222212 11111112112121121322 11231132323112121211 0147 112211 12532187
354 1 3142 100000 1000 24324233333332232121 22222222223332222222 11111112323211312322 0127 222233 22531187
355 2 0000 000000 0000 22222111232221222211 21112222223321111222 12111122533211442322 0011 001111 12531187
356 4 0000 000000 0000 22422212222221222233 11112222112211112122 11122212333311121112 0031 002233 22538187
357 3 1122 100001 0011 22111112122232323322 11111122212221121222 23132321323211211211 0241 221122 22532187
358 4 0000 000000 0000 11211133333332122111 11212222111131111333 22123321311132211212 0021 001133 22518187
359 3 1122 100001 1001 12242125213221324111 11111113112111111211 22341111224111321211 3121 221111 22531187
360 2 2122 100000 0101 21321111112211322211 11111122111111111111 22333322444311311211 0221 222232 22511187
361 2 1121 010001 0100 22321222222221314222 11112123112211111111 22233322422222322221 0112 333333 12531187
362 5 0000 000000 0000 32221112313331421111 11111111111121111111 21234431424211321311 0027 002222 22338187
363 2 1211 010000 0100 22211122331132323222 11111223223322221222 32233432333222311322 0131 222333 22531187
364 5 0000 000000 0000 24422223223232223333 22222333322232223333 22233323222232222222 0041 002222 12532187
365 5 0000 000000 0000 22311312313121342333 11111111111112112111 33342242433212212321 0021 002322 12511187
366 5 0000 000000 0000 33311112222331323333 11112211112222222133 23234443545321311311 0031 002222 12531187
367 5 0000 000000 0000 21211211212122112111 12212232221122112222 22222312222121122322 0021 002233 22518187
368 2 1122 110000 1001 12322322212421344222 11113222222222111221 12333432322211322421 0117 111111 22538187
369 5 0000 000000 0000 43142111111111233422 11121111112211111111 33332222254433332311 0021 002222 22531187
370 5 0000 000000 0000 12312131324211331314 11113121113112121311 11334321324111211111 0047 001313 12538187
371 2 1111 110000 0111 12213211111111131111 11111112112111111111 23233421233322221222 0131 133333 22531187
372 2 1122 110011 1000 21211113323411144222 11112222222211111333 11234422523111111111 0041 133333 22511187
373 2 2222 100000 1001 23411222212221224222 11112122113211111211 12133331313121441311 0147 223233 22432133
374 2 3232 100000 0111 33112124111331421111 11113113111111111111 12242315355111111111 0121 222233 22432123
375 1 1332 110001 0001 22311112231121112111 11111122133323112221 32222432423311111411 0127 233355 23532133
376 2 2221 100000 0010 23222222222222233222 11112223322222222222 33333333333333332222 0121 222222 23431133
377 1 2111 100000 0110 33322222111231233222 11212222221211111222 22212331334311311311 0111 222222 22431123
378 3 2221 110000 0110 33344241131131333331 33111233331122121231 23254554123123121111 3437 222355 23532133
379 1 3223 100100 1000 34332232222222222222 22222222223322222222 33222222333322222222 0441 333333 24332333
380 2 1223 100001 1000 32211111211211112112 11112222212211112223 12332333535422542411 0127 333333 22331233
381 1 2131 110100 0101 44321122222222222222 32223223223322222211 33332333332313311211 0432 333333 17337331
382 1 3321 100000 0101 23223123323331223222 11111111112211113212 22223322223322212221 0421 333333 23332223
383 2 1331 001100 0010 35333224222221343222 11111112111111111111 33242322324313222422 0124 232333 23633133
384 1 3432 111111 1111 43323223212222333333 22222233223222223333 22343341422122222322 0121 333333 24433123
385 1 3342 110100 0001 34332224332333233333 22222223223222223333 44444432334423432333 0411 333333 23534133
386 1 1122 100010 1010 23332222222222222222 22222222232122222222 23333333323232222221 0411 222233 13432123
387 2 3132 100000 0100 13311111222221223444 11111121112221112221 22344432434211111412 0124 222222 24414243
388 5 0000 000000 0000 24411111222331224333 11111112112211111211 23334432333212111311 0041 003333 12538187
389 1 3342 100000 0101 45425543343333345443 22223232223322222222 22233443534312222322 0137 222222 26334315
390 4 0000 000000 0000 32211123333333223322 22223222223222111111 33333332555512433332 0021 002333 22538187
391 2 1122 100000 0100 22211113213231133111 11112112113222121221 12122321234111312111 0117 111111 21531187
392 5 0000 000000 0000 23111122122231133111 11112222212222222222 22232111434412422111 0037 002222 22531187
393 1 1121 100000 0011 21111122322222213132 11111112111111111111 12122311312111211211 0121 232333 22531187
394 5 0000 000000 0000 12221211222221222211 11112111112221111221 12232222323121222211 0027 001222 21531187
395 5 0000 000000 0000 22232223223242122223 12122212212122112124 12223431434221311111 0027 003223 12511187
396 5 0000 000000 0000 22211111222223133112 11111111112211112222 13321212213211312111 0031 003333 22518187
397 5 0000 000000 0000 32322222222222223333 12222233222222222222 22333333324313322322 0041 003333 22531187
398 5 0000 000000 0000 34422223323222424444 22222122123321122222 22333531524212222322 0037 002222 22531187
399 5 0000 000000 0000 22111111111221123111 11212122111111111111 33232222434312321321 0021 002222 21548187
400 4 0000 000000 0000 14433123211132222113 12212111112211112222 13233321424342112311 0013 001212 11531187
401 5 0000 000000 0000 23322222233332223222 22112222212121221122 22223322322222222221 0024 002222 12521187
402 5 0000 000000 0000 23222213342442444423 11112221112232121121 22234333222322221111 0044 003333 12521187
403 5 0000 000000 0000 12412122112311311111 11111111112311111111 33334554555321311311 0021 001112 22511187
404 5 0000 000000 0000 33211111312222323111 11111111112221111121 23332221322212332221 0021 001222 12512187
405 4 0000 000000 0000 13222235212431333222 22134324123322111122 32332411333313111111 0021 002233 12511187
406 5 0000 000000 0000 13213121111311135222 11111113113311111111 13111311535311111311 0024 002211 21511187
407 1 1122 100000 0100 32122214333333313111 21113222112211111111 23233322333222221311 0114 222233 22531187
408 5 0000 000000 0000 31133113222111133331 12221233111232111121 13221111444411411211 0021 002333 22538187
409 5 0000 000000 0000 23322222222222322222 11111111112111111111 33333332555311311311 0021 001111 22528187
410 1 1122 100001 0111 32331222113321222222 22223222212222112222 11122232222121322321 0217 222222 22511187
411 1 3232 100011 0001 32422232222222323333 11122233223222222222 33334443433322322321 0437 222222 23531187
412 5 0000 000000 0000 23223232222332322232 22223223222222222322 22222223333323332223 0021 002323 22531187
413 5 0000 000000 0000 23223133221331333322 12112222222222112222 23333224442224223233 0037 003333 22528187
414 1 1122 100001 0110 23211123222221343222 11112222213222222322 22233421133111331323 0137 232332 21531187
415 1 2454 111000 1001 24523221323321535323 12113323223221112233 23333443223211122321 0426 222232 16537337
416 5 0000 000000 0000 33222222222232333222 12222233222322222222 33333323334412311312 0025 002222 21531187
417 5 0000 000000 0000 22222113212231112222 11111111112211111111 12223212231122213111 0011 002233 22531187
418 5 0000 000000 0000 32222222222222222222 12222222222212222222 22233342331214431321 0011 002222 22531187
419 1 1242 100000 0001 33432334323142334233 33234444224322212111 22323332233313321321 0117 232333 12511187
420 2 1121 100001 0101 22312223321222212111 11221121112221211111 11112211322222222222 0134 222233 12521187
421 5 0000 000000 0000 21131111111111214111 11223324344222112121 33334222444321422322 0021 004333 12521187
422 2 1111 111000 1101 11112223222221323222 11111111112211112222 22334431223212311111 0127 333333 12521187
423 5 0000 000000 0000 22133222212221221111 22211122212211121221 12234413222222232223 0011 002222 11538187
424 5 0000 000000 0000 21113233223232123222 22223323223331122222 22233322443323321322 0022 002233 21531187
425 5 0000 000000 0000 42333122222222222222 12222223223322222332 22223434333211222311 0042 002222 22418187
426 5 0000 000000 0000 32311124111331113222 22111211111111111111 11112221233111112221 0041 001111 22418187
427 1 2122 100000 1000 32112112112231423111 11121212111111111212 12121121333211321111 1127 332322 22438187
428 5 0000 000000 0000 32131111221111113211 11112112111111111111 12112222233222331221 0044 002222 22428187
429 2 1111 110000 0010 24312134221232321233 11112122111232232223 12222322534311322221 0416 343454 22438187
430 5 0000 000000 0000 12133122111111111111 11111111111111111121 11113322323311322111 0031 002222 22438187
431 5 0000 000000 0000 21211222222111113222 12122112222222221211 22223333323332322332 0024 002222 21431187
432 5 0000 000000 0000 22311111133211214111 11112113113211111131 11333533334112431321 0023 001133 22431187
433 1 2121 100010 1000 33332222322231213222 22222223223333232232 32232322434222432432 0221 233333 22438187
434 5 0000 000000 0000 22222222222221322211 11112112112111122332 23132212212111111111 0032 002233 21438187
435 5 0000 000000 0000 22123223322221124211 21122223113232332222 11111111333211111111 0011 001212 22411187
436 1 2454 111101 1101 13412243222311332312 11112224111111112111 33333333223222222222 0121 121211 25435398
437 5 0000 000000 0000 24321221221121333222 22222233222242222332 22222223424211222422 0021 002233 21528187
438 5 0000 000000 0000 32421222211121112122 12213212111112211223 33221231445222222322 0023 002322 21528187
439 5 0000 000000 0000 13311111111111111222 11112221112211111111 33333331112122222212 0012 002233 22531187
440 5 0000 000000 0000 22211221223111212222 11112113111121111111 22221221555211531311 0027 001122 21558187
441 5 0000 000000 0000 33322211222332233333 12223222223222222222 22233333333322322322 0041 002322 21518187
442 5 0000 000000 0000 13322112222221224222 11112222212222222222 32232222224311212322 0034 002222 22531187
443 5 0000 000000 0000 22122222222321222222 11121222222312122222 22333312323322321221 0027 002233 21538187
444 5 0000 000000 0000 12211111111311333312 11112232212221122322 12111331313111222211 0027 002233 21518187
445 1 3232 110001 0111 13221112211221334322 22113333334232222222 22323433223312221212 0132 222222 13433122
446 1 2311 110000 0111 32323222222233232111 22111112112211111111 11221233223111111321 0132 222222 23532123
447 5 0000 000000 0000 12211111112211222222 11112112112211111221 22133343233111211311 0022 002232 22438187
448 5 0000 000000 0000 22321323333331323222 11213212213221123321 12113331313111211312 0023 003223 21438187
449 5 0000 000000 0000 22221111222221223111 11111122212222211111 11221221222111322111 0021 001222 22438187
450 5 0000 000000 0000 12211132321221131111 11112212111112112222 21223322322111322113 0047 001111 21438187
