,age,serveTime,credLimit,Loan,SalPerY,holdCard,Career
907,,36.0,50000.0,0.0,320000.0,0.0,2.0
908,26.0,12.0,140000.0,1.0,500000.0,0.0,2.0
909,24.0,3.0,140000.0,1.0,420000.0,0.0,2.0
910,23.0,12.0,90000.0,1.0,450000.0,0.0,2.0
911,22.0,3.0,105000.0,0.0,300000.0,0.0,4.0
912,23.0,12.0,20000.0,1.0,300000.0,0.0,2.0
913,21.0,,20000.0,,130000.0,0.0,1.0
914,31.0,24.0,132000.0,0.0,,1.0,2.0
915,33.0,,85000.0,0.0,,0.0,2.0
916,23.0,36.0,60000.0,0.0,1200000.0,1.0,2.0
917,25.0,1.0,80000.0,1.0,550000.0,0.0,2.0
918,28.0,30.0,150000.0,1.0,600000.0,1.0,2.0
919,29.0,60.0,60000.0,2.0,800000.0,1.0,2.0
920,31.0,93.0,180000.0,0.0,650000.0,1.0,2.0
921,,,200000.0,3.0,,1.0,2.0
922,23.0,8.0,100000.0,0.0,450000.0,0.0,3.0
923,35.0,96.0,150000.0,0.0,,1.0,2.0
924,33.0,56.0,100000.0,,640000.0,0.0,2.0
925,25.0,48.0,55000.0,0.0,500000.0,0.0,2.0
926,31.0,30.0,150000.0,,450000.0,0.0,2.0
927,32.0,10.0,60000.0,0.0,,0.0,2.0
928,26.0,,70000.0,0.0,600000.0,1.0,2.0
929,32.0,12.0,150000.0,1.0,770000.0,1.0,2.0
930,26.0,36.0,100000.0,,420000.0,0.0,2.0
931,27.0,9.0,150000.0,,700000.0,0.0,2.0
932,24.0,6.0,110000.0,0.0,360000.0,1.0,2.0
933,,,20000.0,0.0,,0.0,1.0
934,24.0,2.0,50000.0,0.0,330000.0,1.0,4.0
935,56.0,,150000.0,0.0,250000.0,1.0,2.0
936,33.0,,80000.0,2.0,450000.0,1.0,2.0
937,36.0,72.0,100000.0,,370000.0,0.0,2.0
938,,156.0,120000.0,0.0,,1.0,2.0
939,25.0,36.0,30000.0,,700000.0,1.0,2.0
940,27.0,36.0,300000.0,0.0,650000.0,1.0,2.0
941,25.0,2.0,80000.0,0.0,1000000.0,0.0,2.0
942,27.0,2.0,500000.0,,1800000.0,0.0,2.0
943,27.0,24.0,60000.0,0.0,400000.0,0.0,2.0
944,23.0,0.0,30000.0,0.0,350000.0,0.0,3.0
945,28.0,23.0,100000.0,0.0,500000.0,0.0,2.0
946,24.0,1.0,70000.0,1.0,700000.0,0.0,2.0
947,32.0,120.0,60000.0,0.0,550000.0,0.0,2.0
948,31.0,36.0,50000.0,0.0,380000.0,0.0,2.0
949,22.0,4.0,30000.0,0.0,500000.0,0.0,2.0
950,23.0,2.0,80000.0,0.0,600000.0,0.0,2.0
951,,2.0,100000.0,0.0,600000.0,0.0,2.0
952,24.0,39.0,115000.0,0.0,400000.0,0.0,2.0
953,25.0,,60000.0,,350000.0,0.0,2.0
954,23.0,12.0,30000.0,,250000.0,0.0,2.0
955,23.0,2.0,200000.0,0.0,780000.0,0.0,2.0
956,28.0,2.0,180000.0,0.0,400000.0,0.0,2.0
957,25.0,18.0,155000.0,0.0,,0.0,2.0
958,20.0,,20000.0,0.0,,1.0,1.0
959,23.0,4.0,80000.0,0.0,400000.0,0.0,2.0
960,26.0,12.0,255000.0,0.0,1000000.0,0.0,2.0
961,25.0,18.0,150000.0,0.0,500000.0,0.0,2.0
962,25.0,2.0,100000.0,0.0,650000.0,0.0,2.0
963,,1.0,95000.0,0.0,400000.0,0.0,2.0
964,26.0,1.0,80000.0,1.0,800000.0,0.0,2.0
965,23.0,6.0,110000.0,0.0,400000.0,0.0,4.0
966,,0.0,50000.0,0.0,600000.0,0.0,2.0
967,23.0,3.0,20000.0,0.0,150000.0,0.0,1.0
968,24.0,5.0,90000.0,0.0,324000.0,1.0,4.0
969,,72.0,50000.0,0.0,,0.0,2.0
970,22.0,3.0,100000.0,0.0,860000.0,0.0,2.0
971,,1.0,80000.0,0.0,1000000.0,0.0,2.0
972,28.0,9.0,150000.0,0.0,600000.0,0.0,2.0
973,23.0,,50000.0,0.0,300000.0,0.0,3.0
974,30.0,8.0,50000.0,0.0,500000.0,0.0,2.0
975,24.0,6.0,30000.0,0.0,,0.0,2.0
976,22.0,7.0,60000.0,1.0,400000.0,0.0,2.0
977,23.0,20.0,30000.0,0.0,350000.0,0.0,2.0
978,23.0,0.0,50000.0,,,1.0,2.0
979,24.0,3.0,130000.0,0.0,500000.0,0.0,2.0
980,27.0,4.0,230000.0,0.0,600000.0,0.0,2.0
981,,,30000.0,0.0,200000.0,0.0,3.0
982,25.0,1.0,250000.0,2.0,2000000.0,0.0,4.0
983,24.0,11.0,30000.0,1.0,500000.0,0.0,2.0
984,25.0,3.0,50000.0,0.0,700000.0,0.0,2.0
985,24.0,10.0,150000.0,1.0,700000.0,0.0,2.0
986,25.0,2.0,285000.0,0.0,800000.0,0.0,2.0
987,29.0,36.0,150000.0,1.0,800000.0,0.0,2.0
988,24.0,2.0,100000.0,0.0,400000.0,0.0,2.0
989,27.0,,30000.0,0.0,270000.0,0.0,2.0
990,28.0,2.0,110000.0,0.0,420000.0,0.0,2.0
991,24.0,2.0,150000.0,0.0,500000.0,0.0,3.0
992,26.0,18.0,100000.0,0.0,470000.0,0.0,3.0
993,26.0,4.0,100000.0,0.0,300000.0,0.0,2.0
994,24.0,4.0,50000.0,0.0,324000.0,0.0,4.0
995,25.0,5.0,30000.0,1.0,450000.0,0.0,2.0
996,22.0,24.0,50000.0,0.0,400000.0,0.0,2.0
997,26.0,7.0,80000.0,0.0,500000.0,0.0,2.0
998,24.0,1.0,140000.0,1.0,500000.0,0.0,2.0
999,22.0,2.0,70000.0,0.0,420000.0,0.0,2.0
1000,22.0,3.0,50000.0,0.0,450000.0,1.0,2.0
1001,24.0,12.0,70000.0,0.0,300000.0,0.0,2.0
1002,,6.0,50000.0,0.0,300000.0,0.0,2.0
1003,25.0,1.0,30000.0,1.0,450000.0,0.0,2.0
1004,27.0,2.0,100000.0,0.0,900000.0,0.0,2.0
1005,31.0,72.0,280000.0,0.0,,0.0,2.0
1006,27.0,1.0,50000.0,0.0,500000.0,0.0,2.0
1007,29.0,3.0,110000.0,,600000.0,0.0,3.0
1008,,,60000.0,0.0,,0.0,2.0
1009,,,60000.0,1.0,,0.0,2.0
1010,28.0,60.0,60000.0,0.0,300000.0,0.0,2.0
1011,26.0,3.0,60000.0,1.0,650000.0,0.0,2.0
1012,24.0,11.0,60000.0,1.0,300000.0,0.0,2.0
1013,23.0,,60000.0,1.0,390000.0,0.0,2.0
1014,23.0,8.0,100000.0,0.0,320000.0,0.0,2.0
1015,27.0,5.0,60000.0,0.0,360000.0,0.0,2.0
1016,36.0,9.0,80000.0,0.0,,0.0,2.0
1017,23.0,8.0,130000.0,0.0,320000.0,0.0,2.0
1018,34.0,,50000.0,0.0,,0.0,2.0
1019,22.0,0.0,20000.0,0.0,,0.0,1.0
1020,26.0,30.0,70000.0,0.0,300000.0,0.0,2.0
1021,23.0,4.0,60000.0,0.0,360000.0,0.0,2.0
1022,20.0,8.0,30000.0,0.0,320000.0,0.0,2.0
1023,24.0,4.0,30000.0,0.0,430000.0,0.0,2.0
1024,32.0,24.0,60000.0,0.0,400000.0,0.0,3.0
1025,28.0,15.0,50000.0,0.0,420000.0,0.0,2.0
1026,31.0,,50000.0,,500000.0,0.0,2.0
1027,25.0,12.0,150000.0,3.0,600000.0,0.0,3.0
1028,26.0,4.0,60000.0,0.0,600000.0,0.0,2.0
1029,24.0,5.0,80000.0,0.0,5000000.0,0.0,2.0
1030,23.0,6.0,70000.0,1.0,360000.0,0.0,2.0
1031,24.0,1.0,20000.0,,600000.0,0.0,2.0
1032,24.0,9.0,60000.0,0.0,360000.0,0.0,2.0
1033,23.0,1.0,60000.0,,500000.0,0.0,2.0
1034,22.0,1.0,50000.0,,550000.0,0.0,2.0
1035,20.0,4.0,50000.0,,850000.0,0.0,2.0
1036,24.0,1.0,100000.0,,5000000.0,0.0,2.0
1037,,6.0,228000.0,0.0,840000.0,0.0,4.0
1038,22.0,36.0,20000.0,1.0,120000.0,0.0,2.0
1039,20.0,13.0,50000.0,,360000.0,0.0,1.0
1040,24.0,0.0,80000.0,0.0,300000.0,0.0,3.0
1041,26.0,3.0,160000.0,0.0,800000.0,0.0,2.0
1042,25.0,12.0,50000.0,0.0,,0.0,2.0
1043,20.0,9.0,30000.0,3.0,400000.0,0.0,2.0
1044,31.0,72.0,80000.0,0.0,400000.0,0.0,2.0
1045,,,181000.0,0.0,,0.0,2.0
1046,24.0,2.0,150000.0,,550000.0,0.0,2.0
1047,22.0,4.0,129000.0,0.0,350000.0,0.0,2.0
1048,26.0,0.0,150000.0,0.0,850000.0,1.0,2.0
1049,22.0,1.0,91000.0,1.0,250000.0,0.0,2.0
1050,23.0,9.0,110000.0,0.0,350000.0,0.0,2.0
1051,23.0,1.0,89000.0,1.0,300000.0,0.0,2.0
1052,25.0,4.0,140000.0,0.0,550000.0,0.0,2.0
1053,27.0,6.0,71000.0,0.0,220000.0,0.0,2.0
1054,23.0,3.0,83000.0,1.0,300000.0,0.0,2.0
1055,29.0,72.0,50000.0,0.0,800000.0,0.0,2.0
1056,,4.0,50000.0,0.0,400000.0,0.0,3.0
1057,26.0,24.0,30000.0,0.0,360000.0,0.0,2.0
1058,23.0,2.0,100000.0,0.0,650000.0,0.0,2.0
1059,23.0,6.0,150000.0,1.0,420000.0,0.0,2.0
1060,28.0,15.0,150000.0,0.0,400000.0,0.0,2.0
1061,27.0,6.0,50000.0,1.0,700000.0,0.0,2.0
1062,23.0,7.0,50000.0,0.0,500000.0,0.0,2.0
1063,24.0,18.0,60000.0,1.0,360000.0,0.0,3.0
1064,27.0,3.0,60000.0,1.0,600000.0,0.0,2.0
1065,21.0,36.0,20000.0,0.0,260000.0,1.0,1.0
1066,,4.0,130000.0,0.0,370000.0,0.0,3.0
1067,25.0,,200000.0,0.0,1200000.0,0.0,4.0
1068,25.0,28.0,70000.0,0.0,400000.0,0.0,2.0
1069,,,110000.0,0.0,,0.0,2.0
1070,25.0,5.0,150000.0,0.0,700000.0,0.0,2.0
1071,23.0,10.0,30000.0,0.0,360000.0,0.0,2.0
1072,,39.0,100000.0,0.0,420000.0,0.0,3.0
1073,23.0,2.0,20000.0,0.0,300000.0,0.0,2.0
1074,23.0,14.0,20000.0,1.0,340000.0,0.0,1.0
1075,25.0,6.0,60000.0,0.0,390000.0,0.0,2.0
1076,32.0,60.0,120000.0,0.0,450000.0,0.0,2.0
1077,26.0,6.0,80000.0,0.0,300000.0,0.0,2.0
1078,22.0,12.0,20000.0,1.0,200000.0,0.0,1.0
1079,,30.0,20000.0,0.0,180000.0,0.0,1.0
1080,21.0,30.0,20000.0,0.0,250000.0,0.0,1.0
1081,23.0,3.0,185000.0,1.0,550000.0,0.0,3.0
1082,28.0,120.0,30000.0,0.0,200000.0,0.0,2.0
1083,25.0,36.0,150000.0,,1000000.0,0.0,3.0
1084,,1.0,60000.0,0.0,300000.0,0.0,2.0
1085,22.0,1.0,80000.0,,750000.0,0.0,2.0
1086,27.0,1.0,60000.0,0.0,900000.0,0.0,2.0
1087,20.0,18.0,70000.0,,300000.0,0.0,2.0
1088,25.0,1.0,100000.0,,450000.0,0.0,2.0
1089,29.0,3.0,102000.0,0.0,300000.0,0.0,2.0
1090,32.0,24.0,100000.0,0.0,5000000.0,0.0,2.0
1091,,5.0,120000.0,0.0,300000.0,0.0,2.0
1092,25.0,,250000.0,0.0,,0.0,2.0
1093,20.0,6.0,30000.0,1.0,280000.0,0.0,2.0
1094,34.0,6.0,180000.0,,450000.0,0.0,2.0
1095,37.0,31.0,70000.0,2.0,600000.0,0.0,2.0
1096,23.0,11.0,70000.0,1.0,350000.0,0.0,2.0
1097,22.0,6.0,20000.0,0.0,120000.0,0.0,2.0
1098,,,20000.0,0.0,360000.0,0.0,3.0
1099,21.0,24.0,65000.0,0.0,,0.0,1.0
1100,24.0,2.0,200000.0,0.0,600000.0,0.0,4.0
1101,31.0,6.0,70000.0,0.0,400000.0,0.0,2.0
1102,22.0,,20000.0,1.0,,0.0,1.0
1103,,10.0,145000.0,0.0,600000.0,0.0,2.0
1104,20.0,3.0,20000.0,,180000.0,0.0,1.0
1105,21.0,27.0,50000.0,0.0,700000.0,0.0,2.0
1106,31.0,0.0,100000.0,,450000.0,0.0,4.0
1107,,36.0,150000.0,1.0,,1.0,4.0
1108,33.0,1.0,100000.0,0.0,500000.0,0.0,2.0
1109,,12.0,75000.0,0.0,350000.0,0.0,2.0
1110,21.0,36.0,20000.0,0.0,300000.0,0.0,2.0
1111,26.0,,150000.0,0.0,,1.0,4.0
1112,,10.0,200000.0,0.0,500000.0,1.0,2.0
1113,36.0,19.0,150000.0,3.0,1600000.0,0.0,2.0
1114,32.0,66.0,50000.0,0.0,600000.0,0.0,2.0
1115,25.0,16.0,100000.0,0.0,600000.0,1.0,3.0
1116,,84.0,180000.0,,1000000.0,0.0,2.0
1117,28.0,,60000.0,,300000.0,1.0,2.0
1118,23.0,3.0,20000.0,0.0,,1.0,2.0
1119,,36.0,30000.0,1.0,360000.0,1.0,2.0
1120,,20.0,150000.0,0.0,,0.0,2.0
1121,,12.0,150000.0,0.0,,0.0,2.0
1122,,12.0,150000.0,0.0,,0.0,2.0
1123,23.0,48.0,80000.0,0.0,800000.0,1.0,2.0
1124,34.0,,200000.0,0.0,,1.0,2.0
1125,,36.0,50000.0,0.0,400000.0,1.0,2.0
1126,38.0,168.0,260000.0,0.0,600000.0,1.0,2.0
1127,39.0,,160000.0,0.0,,0.0,2.0
1128,31.0,18.0,500000.0,0.0,1250000.0,0.0,4.0
1129,31.0,72.0,140000.0,0.0,450000.0,1.0,2.0
1130,,132.0,150000.0,2.0,2500000.0,1.0,2.0
1131,29.0,13.0,230000.0,,,1.0,2.0
1132,35.0,108.0,600000.0,0.0,5000000.0,1.0,2.0
1133,31.0,48.0,400000.0,3.0,3000000.0,1.0,4.0
1134,33.0,20.0,520000.0,,,1.0,2.0
1135,31.0,48.0,180000.0,0.0,600000.0,0.0,2.0
1136,20.0,,20000.0,1.0,,0.0,1.0
1137,,12.0,60000.0,0.0,700000.0,1.0,2.0
1138,28.0,36.0,300000.0,0.0,5000000.0,1.0,2.0
1139,,,200000.0,0.0,,1.0,2.0
1140,22.0,12.0,50000.0,,200000.0,0.0,2.0
1141,23.0,12.0,152000.0,,300000.0,0.0,2.0
1142,,30.0,100000.0,0.0,,1.0,3.0
1143,31.0,108.0,220000.0,,900000.0,1.0,2.0
1144,23.0,1.0,50000.0,0.0,550000.0,0.0,2.0
1145,25.0,8.0,300000.0,0.0,600000.0,1.0,3.0
1146,26.0,3.0,70000.0,0.0,550000.0,0.0,2.0
1147,25.0,6.0,200000.0,,5000000.0,0.0,2.0
1148,29.0,30.0,300000.0,,5000000.0,0.0,2.0
1149,29.0,30.0,500000.0,,5000000.0,0.0,2.0
1150,26.0,5.0,100000.0,0.0,4000000.0,1.0,2.0
1151,28.0,18.0,300000.0,,5000000.0,0.0,2.0
1152,23.0,1.0,50000.0,0.0,7000000.0,1.0,2.0
1153,33.0,48.0,30000.0,2.0,2000000.0,0.0,2.0
1154,,48.0,150000.0,0.0,470000.0,1.0,2.0
1155,29.0,60.0,45000.0,0.0,450000.0,0.0,2.0
1156,,24.0,450000.0,2.0,2500000.0,1.0,2.0
1157,25.0,,150000.0,0.0,,1.0,4.0
1158,,21.0,201000.0,0.0,,0.0,2.0
1159,29.0,60.0,519000.0,3.0,1000000.0,1.0,2.0
1160,27.0,52.0,80000.0,,570000.0,1.0,2.0
1161,,12.0,250000.0,1.0,900000.0,1.0,2.0
1162,40.0,180.0,400000.0,0.0,,1.0,3.0
1163,,18.0,60000.0,0.0,650000.0,1.0,4.0
1164,32.0,60.0,50000.0,,500000.0,1.0,2.0
1165,30.0,48.0,240000.0,2.0,600000.0,1.0,3.0
1166,30.0,24.0,491000.0,0.0,1900000.0,1.0,2.0
1167,29.0,6.0,405000.0,,800000.0,0.0,4.0
1168,28.0,17.0,150000.0,0.0,470000.0,1.0,2.0
1169,29.0,9.0,80000.0,0.0,620000.0,1.0,4.0
1170,23.0,24.0,72000.0,1.0,400000.0,1.0,2.0
1171,,,960000.0,0.0,,0.0,2.0
1172,26.0,24.0,81000.0,0.0,380000.0,1.0,2.0
1173,26.0,12.0,290000.0,0.0,920000.0,1.0,4.0
1174,30.0,24.0,75000.0,0.0,600000.0,1.0,2.0
1175,34.0,120.0,190000.0,2.0,800000.0,1.0,3.0
1176,29.0,9.0,50000.0,0.0,450000.0,0.0,2.0
1177,33.0,18.0,355000.0,0.0,7000000.0,0.0,2.0
1178,38.0,108.0,280000.0,0.0,800000.0,1.0,2.0
1179,32.0,108.0,150000.0,3.0,600000.0,0.0,2.0
1180,34.0,120.0,382000.0,3.0,914000.0,1.0,1.0
1181,26.0,6.0,50000.0,1.0,,1.0,2.0
1182,36.0,108.0,250000.0,0.0,1000000.0,1.0,2.0
1183,28.0,,115000.0,,400000.0,1.0,2.0
1184,28.0,24.0,140000.0,3.0,300000.0,0.0,2.0
1185,40.0,144.0,330000.0,3.0,820000.0,1.0,3.0
1186,23.0,4.0,190000.0,0.0,1000000.0,1.0,2.0
1187,35.0,108.0,311000.0,0.0,1200000.0,0.0,2.0
1188,,34.0,89000.0,0.0,650000.0,1.0,2.0
1189,25.0,13.0,169000.0,0.0,700000.0,1.0,2.0
1190,36.0,36.0,50000.0,0.0,2000000.0,1.0,2.0
1191,28.0,36.0,100000.0,0.0,500000.0,0.0,2.0
1192,35.0,84.0,549000.0,,2000000.0,1.0,2.0
1193,27.0,24.0,260000.0,,600000.0,1.0,2.0
1194,33.0,96.0,300000.0,,880000.0,1.0,2.0
1195,24.0,27.0,120000.0,,650000.0,1.0,2.0
1196,41.0,132.0,1343000.0,2.0,3000000.0,1.0,4.0
1197,,120.0,60000.0,3.0,400000.0,0.0,2.0
1198,25.0,2.0,30000.0,0.0,120000.0,0.0,2.0
1199,22.0,3.0,60000.0,0.0,120000.0,0.0,2.0
1200,25.0,3.0,60000.0,0.0,150000.0,1.0,2.0
1201,25.0,,350000.0,0.0,,0.0,2.0
1202,25.0,,20000.0,0.0,,0.0,2.0
1203,28.0,8.0,20000.0,0.0,130000.0,0.0,2.0
1204,28.0,8.0,20000.0,0.0,130000.0,0.0,2.0
1205,26.0,10.0,50000.0,0.0,200000.0,0.0,2.0
1206,,3.0,20000.0,0.0,150000.0,0.0,2.0
1207,25.0,6.0,20000.0,0.0,120000.0,0.0,2.0
1208,26.0,32.0,150000.0,1.0,560000.0,1.0,2.0
1209,24.0,4.0,50000.0,3.0,560000.0,0.0,2.0
1210,,58.0,150000.0,0.0,500000.0,1.0,3.0
1211,25.0,6.0,100000.0,0.0,700000.0,1.0,2.0
1212,26.0,21.0,140000.0,0.0,400000.0,1.0,3.0
1213,26.0,1.0,60000.0,1.0,500000.0,1.0,2.0
1214,23.0,9.0,150000.0,0.0,360000.0,1.0,2.0
1215,25.0,10.0,60000.0,0.0,350000.0,0.0,2.0
1216,25.0,10.0,80000.0,0.0,400000.0,1.0,2.0
1217,25.0,4.0,120000.0,0.0,700000.0,1.0,2.0
1218,,,2000000.0,,800000.0,0.0,2.0
1219,23.0,1.0,100000.0,0.0,500000.0,0.0,2.0
1220,23.0,12.0,150000.0,0.0,420000.0,1.0,3.0
1221,26.0,28.0,150000.0,0.0,500000.0,1.0,2.0
1222,25.0,10.0,200000.0,0.0,800000.0,1.0,2.0
1223,23.0,12.0,150000.0,0.0,420000.0,1.0,3.0
1224,40.0,120.0,200000.0,0.0,900000.0,1.0,3.0
1225,27.0,,150000.0,0.0,,1.0,2.0
1226,24.0,2.0,100000.0,0.0,400000.0,0.0,2.0
1227,25.0,,300000.0,0.0,,1.0,4.0
1228,32.0,72.0,150000.0,0.0,,1.0,4.0
1229,31.0,72.0,180000.0,,700000.0,0.0,2.0
1230,25.0,,20000.0,0.0,250000.0,0.0,1.0
1231,,,150000.0,0.0,410000.0,1.0,4.0
1232,,132.0,80000.0,,600000.0,1.0,2.0
1233,24.0,3.0,100000.0,0.0,530000.0,1.0,2.0
1234,37.0,6.0,200000.0,0.0,830000.0,1.0,2.0
1235,29.0,53.0,110000.0,0.0,1000000.0,1.0,2.0
1236,30.0,36.0,180000.0,0.0,700000.0,1.0,3.0
1237,35.0,180.0,220000.0,3.0,1000000.0,1.0,3.0
1238,23.0,24.0,220000.0,0.0,650000.0,1.0,2.0
1239,27.0,,60000.0,0.0,,1.0,2.0
1240,29.0,,100000.0,,900000.0,1.0,2.0
1241,27.0,39.0,200000.0,0.0,550000.0,1.0,2.0
1242,30.0,,180000.0,2.0,700000.0,1.0,4.0
1243,26.0,3.0,100000.0,0.0,,1.0,2.0
1244,35.0,60.0,250000.0,,480000.0,1.0,2.0
1245,24.0,4.0,100000.0,,1000000.0,0.0,2.0
1246,24.0,12.0,20000.0,3.0,320000.0,0.0,2.0
1247,26.0,36.0,100000.0,,420000.0,0.0,2.0
1248,24.0,5.0,100000.0,,450000.0,0.0,2.0
1249,,2.0,100000.0,0.0,1200000.0,1.0,2.0
1250,36.0,60.0,200000.0,0.0,600000.0,1.0,3.0
1251,35.0,2.0,350000.0,,850000.0,1.0,4.0
1252,31.0,36.0,230000.0,0.0,1000000.0,1.0,2.0
1253,22.0,8.0,100000.0,0.0,300000.0,1.0,4.0
1254,29.0,24.0,150000.0,3.0,600000.0,1.0,2.0
1255,30.0,24.0,250000.0,,,0.0,2.0
1256,29.0,12.0,50000.0,,500000.0,1.0,2.0
1257,29.0,84.0,120000.0,,400000.0,0.0,2.0
1258,38.0,84.0,200000.0,,2000000.0,0.0,2.0
1259,26.0,36.0,150000.0,,450000.0,0.0,2.0
1260,30.0,54.0,300000.0,3.0,,1.0,2.0
1261,37.0,108.0,300000.0,,,1.0,2.0
1262,36.0,108.0,250000.0,,900000.0,0.0,2.0
1263,26.0,2.0,210000.0,0.0,600000.0,1.0,2.0
1264,,132.0,500000.0,2.0,,0.0,2.0
1265,30.0,96.0,200000.0,,700000.0,1.0,4.0
1266,30.0,18.0,400000.0,0.0,400000.0,0.0,2.0
1267,24.0,24.0,210000.0,0.0,900000.0,1.0,2.0
1268,37.0,,80000.0,0.0,,0.0,2.0
1269,,16.0,200000.0,0.0,,0.0,2.0
1270,25.0,12.0,150000.0,1.0,500000.0,1.0,2.0
1271,28.0,66.0,100000.0,1.0,500000.0,1.0,2.0
1272,31.0,60.0,150000.0,,400000.0,0.0,2.0
1273,29.0,30.0,250000.0,0.0,600000.0,1.0,2.0
1274,,,200000.0,2.0,,1.0,2.0
1275,25.0,12.0,300000.0,0.0,800000.0,1.0,2.0
1276,28.0,36.0,70000.0,1.0,300000.0,1.0,3.0
1277,,3.0,180000.0,,6000000.0,0.0,2.0
1278,,24.0,150000.0,0.0,700000.0,1.0,2.0
1279,,,350000.0,0.0,510000.0,1.0,2.0
1280,22.0,24.0,374000.0,0.0,,1.0,2.0
1281,34.0,36.0,340000.0,0.0,650000.0,1.0,2.0
1282,34.0,36.0,100000.0,3.0,400000.0,1.0,4.0
1283,35.0,,180000.0,0.0,500000.0,1.0,2.0
1284,36.0,132.0,450000.0,0.0,3000000.0,1.0,4.0
1285,35.0,108.0,900000.0,0.0,5000000.0,0.0,2.0
1286,,84.0,200000.0,0.0,3000000.0,0.0,2.0
1287,,5.0,200000.0,0.0,800000.0,1.0,2.0
1288,28.0,60.0,100000.0,0.0,600000.0,1.0,2.0
1289,37.0,117.0,130000.0,0.0,620000.0,1.0,3.0
1290,35.0,60.0,300000.0,0.0,,1.0,2.0
1291,,108.0,180000.0,2.0,730000.0,1.0,3.0
1292,32.0,72.0,200000.0,0.0,950000.0,1.0,2.0
1293,30.0,9.0,100000.0,,400000.0,1.0,2.0
1294,29.0,30.0,180000.0,0.0,450000.0,1.0,3.0
1295,31.0,12.0,170000.0,3.0,500000.0,1.0,2.0
1296,29.0,1.0,330000.0,1.0,6000000.0,1.0,2.0
1297,25.0,4.0,110000.0,1.0,750000.0,1.0,2.0
1298,,9.0,300000.0,0.0,1000000.0,0.0,2.0
1299,32.0,0.0,50000.0,,,0.0,2.0
1300,,12.0,140000.0,3.0,650000.0,1.0,2.0
1301,30.0,13.0,100000.0,0.0,290000.0,1.0,2.0
1302,35.0,12.0,70000.0,0.0,550000.0,1.0,2.0
1303,,60.0,300000.0,,8000000.0,1.0,3.0
1304,29.0,,100000.0,0.0,550000.0,1.0,2.0
1305,,36.0,140000.0,0.0,700000.0,1.0,3.0
1306,25.0,6.0,50000.0,0.0,500000.0,1.0,2.0
1307,28.0,26.0,88000.0,0.0,600000.0,1.0,2.0
1308,25.0,15.0,50000.0,0.0,380000.0,1.0,2.0
1309,25.0,12.0,120000.0,0.0,500000.0,1.0,2.0
1310,,96.0,170000.0,0.0,850000.0,0.0,2.0
1311,27.0,42.0,130000.0,1.0,1100000.0,1.0,2.0
1312,32.0,,260000.0,0.0,1200000.0,1.0,2.0
1313,36.0,72.0,290000.0,,700000.0,1.0,2.0
1314,29.0,82.0,150000.0,2.0,600000.0,1.0,2.0
1315,,60.0,100000.0,1.0,650000.0,1.0,4.0
1316,25.0,4.0,50000.0,0.0,550000.0,1.0,2.0
1317,33.0,36.0,240000.0,2.0,1000000.0,1.0,2.0
1318,36.0,108.0,500000.0,,7000000.0,0.0,2.0
1319,35.0,112.0,200000.0,0.0,780000.0,1.0,2.0
1320,,48.0,140000.0,0.0,,0.0,2.0
1321,27.0,3.0,90000.0,1.0,500000.0,1.0,2.0
1322,25.0,8.0,150000.0,,700000.0,1.0,4.0
1323,30.0,57.0,50000.0,0.0,700000.0,1.0,2.0
1324,34.0,108.0,150000.0,2.0,820000.0,1.0,3.0
1325,,12.0,150000.0,0.0,700000.0,1.0,2.0
1326,,54.0,100000.0,3.0,450000.0,1.0,2.0
1327,44.0,168.0,300000.0,0.0,1000000.0,1.0,3.0
1328,26.0,22.0,120000.0,0.0,500000.0,1.0,2.0
1329,,166.0,120000.0,0.0,,1.0,2.0
1330,,36.0,140000.0,,600000.0,0.0,3.0
1331,26.0,24.0,90000.0,0.0,450000.0,1.0,2.0
1332,,14.0,150000.0,3.0,560000.0,1.0,2.0
1333,,48.0,100000.0,0.0,550000.0,1.0,2.0
1334,,48.0,120000.0,0.0,500000.0,1.0,3.0
1335,27.0,24.0,80000.0,0.0,500000.0,1.0,2.0
1336,37.0,57.0,200000.0,0.0,900000.0,1.0,2.0
1337,39.0,96.0,100000.0,,1000000.0,0.0,2.0
1338,30.0,48.0,100000.0,0.0,400000.0,1.0,2.0
1339,30.0,6.0,170000.0,0.0,700000.0,1.0,3.0
1340,25.0,2.0,260000.0,0.0,800000.0,1.0,2.0
1341,28.0,18.0,65000.0,0.0,550000.0,1.0,2.0
1342,28.0,42.0,20000.0,1.0,600000.0,0.0,2.0
1343,30.0,7.0,80000.0,0.0,,0.0,2.0
1344,30.0,7.0,80000.0,0.0,489000.0,0.0,2.0
1345,23.0,0.0,20000.0,0.0,,0.0,1.0
1346,30.0,,80000.0,0.0,,1.0,2.0
1347,24.0,36.0,60000.0,0.0,480000.0,0.0,2.0
1348,21.0,30.0,20000.0,0.0,400000.0,1.0,1.0
1349,24.0,37.0,50000.0,0.0,430000.0,0.0,4.0
1350,24.0,24.0,120000.0,,550000.0,0.0,2.0
1351,33.0,84.0,500000.0,0.0,1100000.0,1.0,2.0
1352,34.0,24.0,30000.0,0.0,600000.0,1.0,2.0
1353,24.0,6.0,200000.0,2.0,540000.0,1.0,2.0
1354,22.0,,30000.0,,550000.0,0.0,2.0
1355,26.0,24.0,30000.0,0.0,230000.0,1.0,2.0
1356,30.0,18.0,300000.0,0.0,,0.0,2.0
