,age,serveTime,ApplyCard,credLimit,Loan,SalPerY,holdCard,Caree
3459,,,[],,,,0,2
3460,29,36,['玉山'],,0,800000,1,2
3461,26,,['玉山'],300000,,200,1,4
3462,,47,['玉山'],450000,0,415000,1,2
3463,,24,[],,0,,0,2
3464,30,24,['玉山'],,0,,1,2
3465,40,96,[],,2,650000,1,2
3466,32,12,['玉山'],150000,0,600000,1,2
3467,30,,['玉山'],500000,0,1600000,1,2
3468,29,36,['玉山'],,0,950000,1,2
3469,,,[],,,,0,2
3470,,5,['玉山'],100000,1,600000,0,2
3471,,,[],,,,0,2
3472,,,[],,,,0,2
3473,27,2,"['玉山', '玉山', 'Ubear']",80000,,800000,0,2
3474,27,5,"['兆豐', 'e秒刷鈦金卡']",2422,,400000,1,2
3475,31,48,[],,0,480000,1,2
3476,33,7,"['玉山', 'Pi']",150000,,600000,0,2
3477,28,24,['玉山'],100000,,510000,0,2
3478,,,['玉山'],400000,3,,0,2
3479,33,13,[],,,600000,0,2
3480,26,12,['玉山'],,,500000,1,2
3481,34,,['玉山'],90000,,480000,0,2
3482,28,70,[],,0,600000,1,2
3483,32,7,"['玉山', 'Ubear']",200000,,800000,0,3
3484,,,[],,,,0,2
3485,28,1,[],,0,600000,0,3
3486,,,[],,,,0,2
3487,,3,['玉山'],150000,0,,0,2
3488,29,24,['玉山'],,0,700000,0,2
3489,28,61,['玉山'],,0,360000,1,3
3490,26,11,[],200000,0,800000,0,2
3491,,24,['玉山'],70000,0,,0,1
3492,30,4,['玉山'],150000,1,750000,0,3
3493,23,36,['玉山'],,1,280000,0,1
3494,,,['玉山'],60000,0,,0,2
3495,23,1,[],80000,0,550000,0,2
3496,20,20,['玉山'],,0,250000,0,2
3497,,,[],,,,0,2
3498,29,12,['玉山'],150000,1,800000,0,2
3499,,,[],,,,0,2
3500,20,6,[],,1,450000,1,2
3501,25,9,[],,3,1100000,0,2
3502,26,0,['玉山'],200000,0,450000,1,2
3503,,96,['玉山'],130000,,600000,1,2
3504,26,28,[],,0,300000,1,2
3505,,96,[],400000,0,900000,1,2
3506,20,24,"['台新', 'GoGo']",20000,0,150000,1,1
3507,26,12,[],300000,,960000,1,2
3508,28,120,"['玉山', 'Pi']",,,,1,2
3509,27,12,"['玉山', 'Pi']",,,600000,0,2
3510,31,22,['玉山'],250000,0,600000,1,3
3511,32,116,"['玉山', 'Ubear']",,2,860000,0,3
3512,31,40,"['玉山', 'Pi']",,,480000,1,2
3513,35,1,"['玉山', 'Ubear']",150000,,400000,0,2
3514,25,28,[],,0,,1,2
3515,27,54,[],,0,500000,1,2
3516,21,,['玉山'],20000,0,100000,1,1
3517,27,12,[],,,550000,0,2
3518,,,[],,,,0,2
3519,,,[],,,,0,2
3520,39,180,['玉山'],350000,2,550000,0,2
3521,25,24,['玉山'],100000,1,400000,0,2
3522,29,60,['玉山'],350000,,,0,2
3523,,,[],,,,0,2
3524,,,[],,,,0,2
3525,,,[],,,,0,2
3526,20,4,"['聯邦', '賴點卡']",,0,850000,1,2
3527,28,24,[],,1,500000,1,4
3528,,,[],,0,,0,2
3529,26,36,['玉山'],200000,0,,0,2
3530,26,12,[],,,,1,2
3531,,,[],,,,0,2
3532,26,1,"['玉山', '星展']",,0,1200000,0,4
3533,35,72,[],600000,2,,1,4
3534,36,108,['玉山'],,0,,1,4
3535,28,1,[],,0,450000,0,3
3536,25,2,"['玉山', 'Pi']",80000,0,500000,0,2
3537,27,36,[],,1,,1,2
3538,,26,['玉山'],150000,0,430000,0,2
3539,39,,[],,0,,0,2
3540,,,[],,,,0,2
3541,,,[],,,,0,2
3542,22,,[],,0,312000,0,2
3543,28,4,['玉山'],,,,0,4
3544,,8,[],200000,0,400000,1,2
3545,35,24,[],,0,,1,2
3546,,,[],,,,0,2
3547,37,156,['玉山'],300000,0,,0,2
3548,,,['玉山'],400000,3,,0,2
3549,26,28,['玉山'],130000,0,300000,0,2
3550,26,12,['玉山'],180000,,512000,1,2
3551,,,[],,,,0,2
3552,25,36,['玉山'],80000,3,400000,1,2
3553,27,20,['玉山'],,0,800000,1,2
3554,,,[],,,,0,2
3555,,,[],,,,0,2
3556,,,"['兆豐', 'e秒刷鈦金卡']",,,,0,2
3557,,,[],,,,0,2
3558,,,[],,,,0,2
3559,,,[],,,,0,2
3560,27,60,[],,0,400000,1,2
3561,28,65,"['渣打', '現金回饋御璽卡', '匯豐', '現金回饋御璽卡', '兆豐', 'e秒刷鈦金卡']",80000,0,1500000,1,2
3562,,,[],,,,0,2
3563,,,[],,,,0,2
3564,,,[],,,,0,2
3565,35,24,['花旗'],30000,0,550000,0,2
3566,35,24,['花旗'],,0,550000,0,2
3567,25,1,[],,0,380000,0,2
3568,25,12,"['台新', 'GoGo', '國泰', 'KOKO', '中信', 'LINEPay']",,0,600000,1,2
3569,22,4,"['國泰', 'KOKO', '台新', 'GoGo', '花旗']",,0,240000,1,2
3570,27,24,"['中信', 'LINEPay']",,3,,1,2
3571,22,24,[],,0,900000,0,2
3572,,1,[],80000,0,430000,0,2
3573,22,,"['台新', 'GoGo']",20000,1,180000,0,2
3574,23,0,[],,,300000,0,2
3575,,,[],,,,0,2
3576,,,[],,,,0,2
3577,25,,[],40000,0,700000,1,2
3578,26,2,['KOKO'],,0,800000,0,2
3579,25,3,"['國泰', 'KOKO']",80000,,750000,0,2
3580,25,11,"['玉山', 'Ubear']",130000,,400000,0,2
3581,26,1,['GoGo'],200000,0,1000000,1,2
3582,,3,"['中信', 'LINEPay', '花旗', '饗樂卡']",133000,3,500000,0,2
3583,27,10,[],,,600000,0,2
3584,25,3,"['國泰', 'KOKO']",60000,,900000,0,2
3585,,3,"['中信', 'LINEPay']",100000,0,,0,2
3586,24,1,"['中信', 'LINEPay']",,0,900000,0,2
3587,25,,[],60000,1,800000,1,2
3588,25,10,"['台新', 'GoGo']",80000,,540000,0,2
3589,24,1,"['台新', 'GoGo', '國泰', 'KOKO']",,0,,0,2
3590,,2,"['台新', 'GoGo']",160000,0,700000,0,2
3591,25,,[],131000,0,700000,0,2
3592,,3,"['花旗', '饗樂卡']",125000,0,910000,0,2
3593,25,13,"['Richart', 'GoGo']",280000,0,900000,1,2
3594,24,3,[],,0,,0,2
3595,,,[],200000,,,0,2
3596,,,[],,,,0,2
3597,25,,[],,,400000,0,2
3598,24,12,"['玉山', 'Ubear']",80000,,400000,0,2
3599,22,2,"['兆豐', 'e秒刷鈦金卡']",50000,0,120000,0,2
3600,23,1278,[],20000,0,250000,1,2
3601,27,1,"['永豐', 'dawho', 'dawho']",50000,0,900000,1,2
3602,24,2,[],100000,0,,0,2
3603,,,[],,,,0,2
3604,,,[],,,,0,2
3605,,,[],,,,0,2
3606,,,[],,1,,1,2
3607,42,12,['陽信'],200000,2,1000000,1,2
3608,28,69,[],,0,600000,1,2
3609,28,67,[],100000,0,600000,1,2
3610,29,,[],,0,,0,2
3611,,,[],,,,0,2
3612,,,[],,,,0,2
3613,33,96,"['玉山', 'Only']",600000,,,0,2
3614,26,,[],300000,0,,1,4
3615,,120,[],300000,,0,0,2
3616,33,60,['一銀'],120000,0,500000,0,2
3617,35,120,"['一銀', '星燦卡']",,0,600000,1,2
3618,,,[],,,,0,2
3619,,,[],,,,0,2
3620,,48,['星燦卡'],120000,0,470000,1,2
3621,27,24,['玉山'],300000,1,500000,1,3
3622,,,[],100000,,,0,2
3623,21,12,[],60000,0,300000,0,2
3624,,,[],,,,0,2
3625,27,,"['渣打', '現金回饋御璽卡']",150000,0,850000,1,2
3626,24,12,"['星展', '炫晶御璽卡']",100000,0,500000,0,2
3627,28,12,[],,0,,0,3
3628,35,,['花旗'],,0,,1,2
3629,30,60,['星展'],83000,3,400000,0,2
3630,29,24,"['永豐', 'dawho']",100000,,350000,0,2
3631,20,6,[],20000,0,150000,1,2
3632,23,12,"['台新', 'GoGo', '中信', 'LINEPay']",80000,,400000,1,2
3633,,,[],,,,0,2
3634,44,,[],,0,,1,2
3635,25,12,['兆豐'],100000,0,300000,1,2
3636,,,[],,,,0,2
3637,,,[],,,,0,2
3638,,,[],,3,,0,2
3639,,,[],80000,,,0,2
3640,,,[],20000,,,0,2
3641,,,[],,,,0,2
3642,,,[],,2,,0,2
3643,38,120,"['國泰', 'KOKO']",,2,,1,2
3644,38,36,[],200000,3,1,1,2
3645,,,[],,,,0,2
3646,,,[],,,2100000,0,2
3647,,,[],,,,0,2
3648,,,[],,,,0,2
3649,,,[],20000,3,,0,3
3650,,,[],,,,0,2
3651,26,,[],180000,0,,1,4
3652,26,,[],180000,0,,1,4
3653,34,124,['美國運通'],680000,3,,1,2
3654,,,[],,,,0,2
3655,,,[],,,,0,2
3656,25,36,['美國運通'],,0,2000000,1,2
3657,25,,[],,0,,1,4
3658,28,24,[],,3,560000,1,2
3659,,72,['美國運通'],,,,0,2
3660,,,[],,,,0,2
3661,32,84,['美國運通'],180000,0,800000,0,2
3662,28,48,[],,0,900000,0,4
3663,,,[],,,,0,2
3664,,,[],,,,0,2
3665,,,[],5000,,,0,2
3666,32,48,[],,0,,1,2
3667,36,24,[],,0,,1,4
3668,,,[],,,,0,2
3669,27,24,['美國運通'],,0,500000,1,2
3670,30,6,[],120000,0,750000,1,3
3671,25,12,['美國運通'],200000,0,920000,1,4
3672,22,10,"['美國運通', '花旗']",20000,3,600000,1,3
3673,30,24,['美國運通'],,2,600000,1,2
3674,29,4,[],100000,2,,1,4
3675,31,60,['美國運通'],,1,,1,2
3676,,,[],,,5550000,0,2
3677,30,,['美國運通'],130000,0,,1,2
3678,32,3,[],130000,0,600000,1,2
3679,30,48,[],,3,1500000,1,2
3680,,,[],,,,1,2
3681,31,60,['美國運通'],210000,,550000,0,2
3682,,,[],,,,0,2
3683,,108,[],,2,,0,4
3684,32,48,['美國運通'],,,600000,1,2
3685,23,,[],,1,500000,1,2
3686,24,8,[],,1,800000,1,2
3687,30,3,[],,0,500000,1,2
3688,25,,[],,2,750000,1,3
3689,,,[],,,,0,2
3690,40,156,['美國運通'],,0,,1,2
3691,29,12,['美國運通'],,3,3500000,1,4
3692,27,26,['美國運通'],,0,390000,1,2
3693,37,168,[],,0,,1,2
3694,,,[],2000,,,0,2
3695,,,[],,,,0,2
3696,,,[],,,,0,2
3697,30,0,['美國運通'],2000,,20000,1,2
3698,25,0,[],20000,0,,1,1
3699,,14,[],50000,,,0,2
3700,25,10,[],,0,500000,1,2
3701,,,[],,,,0,2
3702,29,24,"['中信', 'LINEPay', '元大', '鑽金']",50000,1,500000,0,2
3703,29,2,"['台新', 'Flygo']",,0,700000,0,3
3704,45,3,['玉山'],141000,0,400000,1,2
3705,34,84,"['玉山', '花旗']",,0,700000,1,2
3706,,,[],,,,0,2
3707,,,[],,,,0,2
3708,,,[],,,,0,2
3709,23,1,[],50000,0,,0,1
3710,25,0,[],300000,0,,1,4
3711,25,0,[],300000,0,,1,4
3712,26,24,"['聯邦', '法拉利無限卡']",90000,0,450000,1,2
3713,24,12,[],,0,600000,1,2
3714,29,24,"['聯邦', '法拉利無限卡']",200000,0,,0,2
3715,31,60,['法拉利無限卡'],,1,,1,2
3716,26,36,[],,0,450000,1,2
3717,32,72,['聯邦'],,0,,1,2
3718,,120,[],200000,,,0,2
3719,36,,"['聯邦', '花旗', '饗樂卡', '匯豐']",200000,0,420000,1,2
3720,27,,['聯邦'],,0,,0,2
3721,25,12,[],120000,0,560000,1,2
3722,24,7,['聯邦'],,1,800000,1,2
3723,,,"['聯邦', 'LINEPay', '小小兵信用卡']",,1,,0,2
3724,,12,['聯邦'],,1,420000,0,2
3725,,,[],,,,0,2
3726,,,[],,,,0,2
3727,,,[],,,,0,2
3728,29,60,['聯邦'],330000,3,,0,2
3729,33,84,[],,3,550000,0,2
3730,23,12,[],200000,0,,0,2
3731,,,[],,,,0,2
3732,32,48,['聯邦'],,0,700000,1,2
3733,24,0,['聯邦'],,0,400000,1,3
3734,22,0,['聯邦'],80000,0,360000,1,2
3735,,8,[],390000,0,,0,2
3736,33,120,['聯邦'],520000,2,2000000,0,2
3737,,12,['聯邦'],200000,0,,0,2
3738,34,10,['聯邦'],330000,,1000000,0,2
3739,39,,['聯邦'],,2,5000000,0,4
3740,28,7,[],200000,,680000,1,2
3741,32,48,['聯邦'],360000,0,800000,0,2
3742,,60,['聯邦'],,0,,0,4
3743,25,24,[],620000,0,,1,2
3744,30,6,['聯邦'],660000,0,600000,1,2
3745,26,0,['聯邦'],100000,0,800000,0,2
3746,,,[],300000,,,0,2
3747,,,[],,,,0,2
3748,24,12,[],,3,420000,0,2
3749,29,12,"['聯邦', '法拉利無限卡']",,0,700000,0,2
3750,30,84,[],390000,1,950000,0,2
3751,,36,[],50000,2,,1,2
3752,,,[],,,,1,2
3753,33,,[],,0,640000,0,3
3754,36,120,[],190000,3,700000,0,2
3755,27,,[],,0,48000,0,3
3756,,,[],500000,,,0,2
3757,30,,['聯邦'],,1,850000,0,2
3758,30,15,[],,0,600000,0,3
3759,25,,['法拉利無限卡'],200000,0,36000,1,3
3760,22,24,['聯邦'],150000,0,650000,0,3
3761,,,[],,,,0,2
3762,25,13,"['聯邦', '賴點卡']",,1,800000,1,2
3763,24,,"['聯邦', '賴點卡']",50000,,,1,1
3764,,144,[],,,,1,2
3765,33,120,"['聯邦', '賴點卡']",300000,,730000,0,2
3766,33,10,"['聯邦', '賴點卡']",50000,,400000,0,2
3767,30,48,"['聯邦', '賴點卡']",,0,,0,2
3768,21,36,[],,0,300000,0,2
3769,35,84,"['聯邦', '賴點卡']",150000,,700000,1,2
3770,28,24,"['聯邦', '賴點卡']",80000,,500000,0,2
3771,,,[],,,,0,2
3772,34,10,"['聯邦', '賴點卡', '玉山']",,,600000,1,2
3773,28,70,[],,0,600000,1,2
3774,28,70,[],,0,600000,1,2
3775,,,[],,,,0,2
3776,28,,[],,0,800000,1,2
3777,30,45,['聯邦'],200000,0,560000,1,2
3778,,,[],,,,0,2
3779,30,72,[],150000,0,,0,2
3780,27,24,"['聯邦', '賴點卡']",60000,,400000,1,3
3781,,,[],,,,0,2
3782,34,,"['台新', 'GoGo']",100000,0,700000,1,3
3783,24,12,[],,1,500000,0,3
3784,24,1,['台新'],50000,0,400000,1,2
3785,25,13,[],50000,,480000,0,3
3786,22,4,"['富邦', '數位生活卡']",,0,,0,4
3787,24,0,"['台新', 'Flygo']",,,480000,0,2
3788,29,12,[],60000,0,530000,0,2
3789,25,,[],,0,450000,1,2
3790,23,4,[],,0,300000,0,2
3791,29,12,['LINEPay'],,0,500000,0,2
3792,,,[],110000,0,,1,2
3793,36,60,"['玉山', 'Pi']",,0,300000,1,2
3794,31,36,[],,0,,1,2
3795,,60,[],80000,0,,1,2
3796,24,,"['玉山', 'Pi']",140000,0,400000,1,2
3797,36,60,"['兆豐', 'e秒刷鈦金卡']",,0,300000,1,2
3798,24,,"['上海商銀', '簡單卡']",100000,0,400000,1,2
3799,27,24,[],,0,550000,1,2
3800,23,,"['台新', 'GoGo']",100000,0,,0,2
3801,,,[],,,,0,2
3802,,2,[],,,,0,2
3803,,72,[],,2,,1,2
3804,32,36,['臺灣企銀'],150000,0,1050000,1,2
3805,26,15,[],20000,1,400000,0,2
3806,,72,[],,2,,1,2
3807,,,[],300000,0,,0,2
3808,,,['KOKO'],,,,0,2
3809,29,18,"['元大', '鑽金']",,0,530000,1,4
3810,36,108,['富邦'],80000,,,0,2
3811,,,"['花旗', '饗樂卡']",140000,,,0,2
3812,31,24,[],,0,800000,1,2
3813,29,12,['花旗'],,3,600000,0,3
3814,24,24,"['花旗', 'PChome Prime聯名卡']",68000,1,350000,1,2
3815,,,['花旗'],150000,0,,1,2
3816,,,[],,,,0,2
3817,,84,"['玉山', 'Pi']",,0,900000,1,3
3818,39,60,[],100000,0,600000,1,2
3819,26,12,[],,0,500000,0,2
3820,27,36,[],,0,698000,1,2
3821,21,3,[],,,260000,0,2
3822,,300,"['花旗', '兆豐']",,0,1200000,1,2
3823,34,72,['花旗'],140000,,600000,1,2
3824,,1,['花旗'],,0,400000,1,2
3825,33,,[],,0,,1,2
3826,,36,[],,0,450000,1,2
3827,,,[],,,,0,2
3828,,3,[],113000,1,,0,1
3829,21,,"['花旗', '饗樂卡']",20000,0,,1,1
3830,32,81,"['花旗', '匯豐', '現金回饋御璽卡']",30000,1,,1,2
3831,23,24,[],,1,400000,1,2
3832,24,16,[],,0,700000,1,2
3833,25,,"['花旗', '台新']",,0,500000,0,2
3834,,72,[],,1,500000,0,2
3835,22,0,[],,0,630000,0,2
3836,,,[],,,,0,2
3837,,,[],,,,0,2
3838,,36,"['台新', '兆豐', 'e秒刷鈦金卡']",,,700000,0,2
3839,25,12,[],,0,,0,2
3840,31,26,"['花旗', 'PChome Prime聯名卡']",,0,600000,1,2
3841,23,,['花旗'],744000,0,,1,2
3842,33,120,"['花旗', 'PChome Prime聯名卡']",382000,0,,1,2
3843,30,24,[],145000,1,700000,0,2
3844,25,0,['花旗'],,0,75000,1,2
3845,25,24,"['花旗', 'PChome Prime聯名卡']",20000,1,700000,1,2
3846,33,120,['花旗'],70000,3,600000,0,2
3847,23,48,"['花旗', '玉山', '台新', 'GoGo']",50000,0,330000,1,2
3848,33,120,"['花旗', 'PChome Prime聯名卡']",153000,0,730000,1,2
3849,31,48,['花旗'],75000,3,,1,2
3850,25,3,[],,0,600000,1,2
3851,26,24,['Flygo'],,0,420000,1,2
3852,,,[],110000,3,,0,2
3853,,,[],,,,0,2
3854,22,12,[],158000,0,800000,0,3
3855,31,84,['花旗'],144000,1,700000,0,3
3856,28,,[],,0,,1,2
3857,45,24,[],,0,510000,1,2
3858,,,[],,,,0,2
3859,23,4,"['花旗', '國泰', 'KOKO']",123000,0,400000,1,2
3860,29,24,['花旗'],,0,1100000,1,2
3861,43,2,[],,0,,1,2
3862,28,39,[],,,680000,1,2
3863,25,8,[],,0,650000,1,3
3864,,,[],,,,0,2
3865,,,[],,,,0,2
3866,,,['渣打'],,3,,1,2
3867,20,12,[],,0,120000,1,1
3868,33,,"['花旗', '台新', '國泰']",360000,0,1200000,1,3
3869,31,36,['花旗'],100000,0,,0,2
3870,26,16,['花旗'],60000,0,800000,1,2
3871,24,3,['花旗'],169000,0,400000,0,2
3872,20,,['花旗'],,0,400000,0,1
3873,24,12,[],189000,3,420000,0,2
3874,27,0,['花旗'],,0,700000,0,4
3875,33,36,[],102000,3,,0,2
3876,,,[],,,,0,2
3877,38,192,[],,0,1700000,1,2
3878,28,24,['花旗'],,1,850000,1,2
3879,,,[],,,,0,2
3880,,,[],,,,0,2
3881,,24,[],339000,0,780000,0,2
3882,26,24,['花旗'],199000,,650000,1,2
3883,29,0,['花旗'],100000,3,,0,2
3884,47,2400,['花旗'],,0,1800000,1,2
3885,27,2,['花旗'],371000,0,550000,1,2
3886,23,11,[],,3,280000,1,2
3887,28,6,['花旗'],196000,0,400000,1,2
3888,,,[],,,,0,2
3889,,,[],,,,0,2
3890,,,[],,,,0,2
3891,,,[],100000,,,0,2
3892,28,36,"['花旗', '現金回饋御璽卡']",100000,0,750000,1,4
3893,,,['花旗'],,,,0,2
3894,25,,"['花旗', '饗樂卡']",,,450000,0,2
3895,19,,[],20000,,,0,2
3896,24,12,[],130000,0,420000,0,2
3897,,,[],,3,,0,2
3898,,,[],,,,0,2
3899,33,,[],,2,750000,1,2
3900,24,15,[],20000,1,400000,0,2
3901,24,3,[],176000,0,700000,0,2
3902,22,1,['花旗'],,0,560000,0,2
3903,23,1,[],,,,0,2
3904,23,21,['花旗'],119000,0,350000,0,3
3905,26,12,[],132000,0,,0,4
3906,28,14,"['花旗', '台新']",127000,0,400000,0,2
3907,27,13,['花旗'],134000,0,500000,1,3
3908,,,[],,,,0,2
3909,,,[],,,,0,2
3910,25,0,['花旗'],,3,1000000,0,2
3911,,,[],,,,0,2
3912,23,24,[],,0,800000,1,1
3913,22,12,[],,0,40000,1,4
3914,30,6,['花旗'],,0,,0,2
3915,26,6,[],,1,800000,0,2
3916,25,36,[],179000,,600000,0,3
3917,30,8,"['花旗', '現金回饋御璽卡']",131000,0,430000,1,2
3918,24,,[],,1,500000,0,2
3919,23,8,[],,0,860000,1,2
3920,25,3,['花旗'],184000,0,,0,2
3921,31,48,['花旗'],140000,0,700000,1,2
3922,,,['花旗'],220000,,,0,2
3923,34,36,[],,0,42000,1,2
3924,24,1,['花旗'],116000,1,420000,0,2
3925,29,24,['花旗'],,0,850000,1,2
3926,23,3,['花旗'],700002,1,400000,0,2
3927,23,5,"['花旗', '中信', 'LINEPay']",141000,0,490000,1,2
3928,26,,['花旗'],266000,0,1170000,1,2
3929,22,4,[],90000,0,350000,1,2
3930,24,8,['花旗'],92000,1,350000,0,2
3931,24,1,[],,0,540000,0,2
3932,25,,['花旗'],115000,0,400000,0,2
3933,23,12,[],82000,0,,0,2
3934,28,,[],,0,1500000,0,2
3935,,,[],,,,0,2
3936,,,[],114000,,,0,2
3937,38,64,[],100000,0,700000,1,2
3938,,,[],,,,0,2
3939,,,[],,,,0,2
3940,,,[],,,,0,2
3941,,,[],,,,0,2
3942,21,3,"['花旗', '饗樂卡']",,0,240000,1,2
3943,24,4,[],,1,700000,1,2
3944,,,[],,,,0,2
3945,,,[],,,,1,2
3946,30,24,"['中信', '台新', '富邦', '國泰']",800000,2,500000,1,2
3947,29,,[],,0,500000,1,3
3948,22,1500,['澳盛'],40000,0,630000,1,2
3949,,,[],,,,0,2
3950,30,52,['花旗'],,0,550000,0,2
3951,,,[],,,,0,2
3952,25,6,[],115000,1,350000,0,2
3953,33,108,[],,2,2000000,0,2
3954,20,2,"['花旗', '饗樂卡']",20000,1,220000,0,1
3955,22,48,[],,0,110000,1,1
3956,21,5,"['花旗', '饗樂卡']",20000,1,90000,0,1
3957,25,1,"['花旗', '饗樂卡']",,,400000,1,2
3958,23,1,[],60000,,500000,0,2
3959,23,1,[],60000,,500000,0,2
3960,25,7,[],,0,450000,1,2
3961,25,19,[],220000,0,1200000,1,2
3962,26,0,"['花旗', '饗樂卡']",,1,,1,2
3963,20,48,"['花旗', '饗樂卡']",20000,3,220000,1,1
3964,20,4,"['花旗', '饗樂卡']",,1,200000,1,2
3965,20,6,['玉山'],20000,0,200000,0,2
3966,32,84,"['花旗', '饗樂卡']",281000,0,1100000,1,2
3967,,,"['花旗', '饗樂卡']",,,,0,2
3968,25,24,"['花旗', '饗樂卡']",,0,,1,2
3969,,,[],20000,,,0,1
3970,24,6,"['花旗', '饗樂卡']",20000,0,400000,1,4
3971,27,3,"['花旗', '饗樂卡']",183000,0,600000,1,3
3972,,180,"['花旗', '饗樂卡']",,3,,1,3
3973,22,7,"['花旗', '饗樂卡']",136000,0,450000,1,2
3974,23,0,[],145000,0,700000,1,2
3975,25,36,"['花旗', '饗樂卡']",87000,0,350000,0,2
3976,,,['花旗'],20000,1,,0,1
3977,25,3,"['花旗', '饗樂卡']",150000,0,400000,0,3
3978,26,4,"['花旗', '饗樂卡']",60000,,500000,0,2
3979,26,0,"['花旗', '饗樂卡']",132000,1,500000,0,3
3980,21,38,"['花旗', '饗樂卡']",,0,500000,1,3
3981,,36,[],,0,,1,2
3982,25,4,[],40000,1,750000,0,2
3983,39,24,[],80000,0,400000,1,3
3984,26,24,"['花旗', '饗樂卡']",80000,0,30000,1,4
3985,25,0,"['花旗', '饗樂卡']",122000,0,500000,1,2
3986,,,['花旗'],107000,,450000,0,2
3987,35,48,[],159000,0,600000,1,3
3988,21,12,"['花旗', '饗樂卡']",94000,2,400000,0,2
3989,25,1278,[],,0,300000,0,2
3990,33,36,[],20000,0,400000,1,2
3991,,120,[],120000,,,1,3
3992,21,0,[],,2,400000,1,2
3993,25,,[],20000,1,500000,0,2
3994,23,12,"['花旗', '饗樂卡', '匯豐', '現金回饋御璽卡']",,1,,1,3
3995,,,[],,,,0,2
3996,27,,[],,0,,1,2
3997,24,3,['華南'],,1,380000,1,4
3998,28,24,['華南'],50000,1,400000,1,2
3999,,132,[],300000,0,,1,2
4000,,,[],,,,0,2
4001,34,24,['華南'],,0,,1,4
4002,26,,['華南'],60000,0,600000,1,2
4003,29,12,['華南'],100000,0,400000,0,2
4004,,60,['華南'],4500000,0,,1,2
4005,25,7,['華南'],,0,320000,1,2
4006,39,13,['華南'],300000,0,40000,1,2
4007,30,5,['華南'],,0,560000,1,2
4008,34,84,['華南'],,0,900000,1,3
4009,26,3,[],30000,0,400000,1,2
4010,26,3,[],30000,0,400000,1,2
4011,32,72,['華南'],,1,,1,2
4012,,36,[],,0,450000,1,2
4013,40,96,[],,0,,0,2
4014,,,[],,,,0,2
4015,,72,['華南'],,0,1000000,1,2
4016,23,,"['華南', '玉山']",40000,0,300000,1,1
4017,,,[],,,,0,2
4018,32,24,['華南'],60000,0,,1,2
4019,25,8,[],50000,,540000,0,2
4020,21,36,[],20000,,400000,0,1
4021,22,24,[],100000,,500000,1,2
4022,,108,['華南'],,0,700000,1,2
4023,31,48,"['華南', '玉山', 'Pi']",,0,600000,1,2
4024,,12,['華南'],60000,0,120000,0,2
4025,,12,['華南'],60000,0,120000,0,2
4026,25,22,[],,0,500000,1,2
4027,27,48,['華南'],120000,0,600000,1,2
4028,36,60,['華南'],,0,300000,1,2
4029,,,[],150000,0,,1,2
4030,34,22,"['華南', '玉山']",150000,,800000,1,2
4031,28,,['華南'],,0,700000,1,3
4032,,12,[],,1,420000,0,2
4033,,12,['華南'],60000,0,550000,1,2
4034,29,60,['匯豐'],600000,3,1500000,0,2
4035,24,22,['華南'],70000,1,480000,1,2
4036,,60,[],,0,600000,1,2
4037,22,11,"['華南', '渣打', '現金回饋御璽卡', '花旗']",,0,550000,1,1
4038,,8,['GoGo'],,0,500000,1,2
4039,,,[],,,,0,2
4040,,24,[],,3,400000,1,4
4041,27,24,[],,,,0,4
4042,39,72,['華南'],200000,0,500000,1,3
4043,26,24,['華南'],100000,0,800000,0,2
4044,27,24,['華南'],,0,,0,2
4045,,,[],,,,0,2
4046,,60,[],,0,,1,2
4047,,,[],,,,0,2
4048,24,2,[],100000,0,360000,0,2
4049,24,6,[],,3,550000,1,3
4050,30,4,[],,0,300000,1,2
4051,,,['台新'],,,,0,2
4052,,,[],,,,0,2
4053,23,4,[],,,400000,1,2
4054,27,58,[],,0,600000,1,2
4055,35,96,['華南'],,0,,1,2
4056,,,[],,,,0,2
4057,32,52,[],,0,700000,1,2
4058,29,15,['華南'],350000,3,800000,0,3
4059,21,16,[],80000,2,320000,1,2
4060,,,[],,,,0,2
4061,35,104,['華南'],140000,0,600000,1,2
4062,26,12,['華南'],180000,1,1000000,1,2
4063,26,12,['華南'],180000,1,1000000,1,2
4064,,,[],,,,0,2
4065,27,48,['華南'],110000,0,,1,2
4066,,,[],,,,0,2
4067,27,48,[],,,700000,0,2
4068,29,72,[],300000,0,,1,3
4069,34,132,[],200000,3,600000,0,2
4070,,,[],,,,0,2
4071,38,24,['華南'],300000,3,1800000,0,2
4072,,,[],,,,0,2
4073,25,24,['華南'],,3,,1,2
4074,24,25,[],60000,0,560000,1,2
4075,23,12,['華南'],,0,550000,0,2
4076,26,12,['華南'],100000,0,1000000,1,2
4077,23,48,['華南'],150000,0,540000,1,2
4078,,12,['華南'],,1,200000,0,1
4079,35,72,[],250000,0,,1,2
4080,,,['華南'],,,,0,2
4081,29,60,['華南'],,0,380000,1,2
4082,29,72,['華南'],150000,0,400000,1,2
4083,,,[],,,,0,2
4084,,,[],,,,0,2
4085,23,1,"['台新', 'GoGo']",100000,0,400000,0,3
4086,,0,[],,0,360000,0,2
4087,22,12,[],20000,1,300000,1,2
4088,30,24,['蝦皮購物聯名卡'],,,500000,0,2
4089,,,[],,,,0,2
4090,23,,[],120000,0,40000,0,2
4091,,,[],,,,0,2
4092,,,[],,,,0,2
4093,,,[],,,,0,2
